model.id,biobase.id,mDataType
f85.PHLC191.TPX.paclitaxel+PF502.P24,PHLC191,CNV
f85.PHLC191.TPX.paclitaxel+PF502.P24,PHLC191,mutation
f85.PHLC191.TPX.paclitaxel+PF502.P30,PHLC191,RNASeq
f85.PHLC191.TPX.paclitaxel+PF502.P30,PHLC191,CNV
f85.PHLC191.TPX.paclitaxel+PF502.P30,PHLC191,mutation
f85.PHLC191.TPX.paclitaxel.P32,PHLC191,RNASeq
f85.PHLC191.TPX.paclitaxel.P32,PHLC191,CNV
f85.PHLC191.TPX.paclitaxel.P32,PHLC191,mutation
f85.PHLC191.TPX.PF502.P3,PHLC191,RNASeq
f85.PHLC191.TPX.PF502.P3,PHLC191,CNV
f85.PHLC191.TPX.PF502.P3,PHLC191,mutation
f85.PHLC191.TPX.PF502.P29,PHLC191,RNASeq
f85.PHLC191.TPX.PF502.P29,PHLC191,CNV
f85.PHLC191.TPX.PF502.P29,PHLC191,mutation
f85.PHLC191.TPX.paclitaxel.P56,PHLC191,RNASeq
f85.PHLC191.TPX.paclitaxel.P56,PHLC191,CNV
f85.PHLC191.TPX.paclitaxel.P56,PHLC191,mutation
f85.PHLC191.TPX.paclitaxel+PF502.P57,PHLC191,RNASeq
f85.PHLC191.TPX.paclitaxel+PF502.P57,PHLC191,CNV
f85.PHLC191.TPX.paclitaxel+PF502.P57,PHLC191,mutation
f85.PHLC191.TPX.dacomitinib+PF502.P58,PHLC191,RNASeq
f85.PHLC191.TPX.dacomitinib+PF502.P58,PHLC191,CNV
f85.PHLC191.TPX.dacomitinib+PF502.P58,PHLC191,mutation
f85.PHLC191.TPX.paclitaxel+PF502.P55,PHLC191,RNASeq
f85.PHLC191.TPX.paclitaxel+PF502.P55,PHLC191,CNV
f85.PHLC191.TPX.paclitaxel+PF502.P55,PHLC191,mutation
f85.PHLC191.TPX.paclitaxel.P53,PHLC191,RNASeq
f85.PHLC191.TPX.paclitaxel.P53,PHLC191,CNV
f85.PHLC191.TPX.paclitaxel.P53,PHLC191,mutation
f85.PHLC191.TPX.control.P54,PHLC191,RNASeq
f85.PHLC191.TPX.control.P54,PHLC191,CNV
f85.PHLC191.TPX.control.P54,PHLC191,mutation
f85.PHLC191.TPX.dacomitinib.P60,PHLC191,RNASeq
f85.PHLC191.TPX.dacomitinib.P60,PHLC191,CNV
f85.PHLC191.TPX.dacomitinib.P60,PHLC191,mutation
f85.PHLC191.TPX.control.P6,PHLC191,RNASeq
f85.PHLC191.TPX.control.P6,PHLC191,CNV
f85.PHLC191.TPX.control.P6,PHLC191,mutation
f85.PHLC191.TPX.paclitaxel+PF502.P61,PHLC191,RNASeq
f85.PHLC191.TPX.paclitaxel+PF502.P61,PHLC191,CNV
f85.PHLC191.TPX.paclitaxel+PF502.P61,PHLC191,mutation
f85.PHLC191.TPX.paclitaxel.P59,PHLC191,RNASeq
f85.PHLC191.TPX.paclitaxel.P59,PHLC191,CNV
f85.PHLC191.TPX.paclitaxel.P59,PHLC191,mutation
f85.PHLC191.TPX.PF502.P46,PHLC191,RNASeq
f85.PHLC191.TPX.PF502.P46,PHLC191,CNV
f85.PHLC191.TPX.PF502.P46,PHLC191,mutation
f85.PHLC191.TPX.control.P48,PHLC191,RNASeq
f85.PHLC191.TPX.control.P48,PHLC191,CNV
f85.PHLC191.TPX.control.P48,PHLC191,mutation
f85.PHLC191.TPX.PF502.P49,PHLC191,RNASeq
f85.PHLC191.TPX.PF502.P49,PHLC191,CNV
f85.PHLC191.TPX.PF502.P49,PHLC191,mutation
f85.PHLC191.TPX.dacomitinib+PF502.P45,PHLC191,RNASeq
f85.PHLC191.TPX.dacomitinib+PF502.P45,PHLC191,CNV
f85.PHLC191.TPX.dacomitinib+PF502.P45,PHLC191,mutation
f85.PHLC191.TPX.dacomitinib.P44,PHLC191,RNASeq
f85.PHLC191.TPX.dacomitinib.P44,PHLC191,CNV
f85.PHLC191.TPX.dacomitinib.P44,PHLC191,mutation
f85.PHLC191.TPX.paclitaxel+PF502.P50,PHLC191,RNASeq
f85.PHLC191.TPX.paclitaxel+PF502.P50,PHLC191,CNV
f85.PHLC191.TPX.paclitaxel+PF502.P50,PHLC191,mutation
f85.PHLC191.TPX.dacomitinib+PF502.P52,PHLC191,RNASeq
f85.PHLC191.TPX.dacomitinib+PF502.P52,PHLC191,CNV
f85.PHLC191.TPX.dacomitinib+PF502.P52,PHLC191,mutation
f85.PHLC191.TPX.paclitaxel.P5,PHLC191,RNASeq
f85.PHLC191.TPX.paclitaxel.P5,PHLC191,CNV
f85.PHLC191.TPX.paclitaxel.P5,PHLC191,mutation
f4.PHLC191.TPX.palbociclib.P601,PHLC191,RNASeq
f4.PHLC191.TPX.palbociclib.P601,PHLC191,CNV
f4.PHLC191.TPX.palbociclib.P601,PHLC191,mutation
f86.PHLC191.TPX.control.P42,PHLC191,RNASeq
f86.PHLC191.TPX.control.P42,PHLC191,CNV
f86.PHLC191.TPX.control.P42,PHLC191,mutation
f4.PHLC191.TPX.palbociclib.P603,PHLC191,RNASeq
f4.PHLC191.TPX.palbociclib.P603,PHLC191,CNV
f4.PHLC191.TPX.palbociclib.P603,PHLC191,mutation
f4.PHLC191.TPX.control.P602,PHLC191,RNASeq
f4.PHLC191.TPX.control.P602,PHLC191,CNV
f4.PHLC191.TPX.control.P602,PHLC191,mutation
f86.PHLC191.TPX.control.P43,PHLC191,RNASeq
f86.PHLC191.TPX.control.P43,PHLC191,CNV
f86.PHLC191.TPX.control.P43,PHLC191,mutation
f86.PHLC191.TPX.PF384.P45,PHLC191,RNASeq
f86.PHLC191.TPX.PF384.P45,PHLC191,CNV
f86.PHLC191.TPX.PF384.P45,PHLC191,mutation
f86.PHLC191.TPX.control.P46,PHLC191,RNASeq
f86.PHLC191.TPX.control.P46,PHLC191,CNV
f86.PHLC191.TPX.control.P46,PHLC191,mutation
f86.PHLC191.TPX.cisplatin+PF384.P44,PHLC191,RNASeq
f86.PHLC191.TPX.cisplatin+PF384.P44,PHLC191,CNV
f86.PHLC191.TPX.cisplatin+PF384.P44,PHLC191,mutation
f4.PHLC191.TPX.palbociclib.P610,PHLC191,RNASeq
f4.PHLC191.TPX.palbociclib.P610,PHLC191,CNV
f4.PHLC191.TPX.palbociclib.P610,PHLC191,mutation
f4.PHLC191.TPX.palbociclib.P609,PHLC191,RNASeq
f4.PHLC191.TPX.palbociclib.P609,PHLC191,CNV
f4.PHLC191.TPX.palbociclib.P609,PHLC191,mutation
f4.PHLC191.TPX.control.P608,PHLC191,RNASeq
f4.PHLC191.TPX.control.P608,PHLC191,CNV
f4.PHLC191.TPX.control.P608,PHLC191,mutation
f4.PHLC191.TPX.palbociclib.P612,PHLC191,RNASeq
f4.PHLC191.TPX.palbociclib.P612,PHLC191,CNV
f4.PHLC191.TPX.palbociclib.P612,PHLC191,mutation
f4.PHLC191.TPX.control.P611,PHLC191,RNASeq
f4.PHLC191.TPX.control.P611,PHLC191,CNV
f4.PHLC191.TPX.control.P611,PHLC191,mutation
f86.PHLC191.TPX.PF384.P47,PHLC191,RNASeq
f86.PHLC191.TPX.PF384.P47,PHLC191,CNV
f86.PHLC191.TPX.PF384.P47,PHLC191,mutation
f4.PHLC191.TPX.palbociclib.P605,PHLC191,RNASeq
f4.PHLC191.TPX.palbociclib.P605,PHLC191,CNV
f4.PHLC191.TPX.palbociclib.P605,PHLC191,mutation
f4.PHLC191.TPX.control.P604,PHLC191,RNASeq
f4.PHLC191.TPX.control.P604,PHLC191,CNV
f4.PHLC191.TPX.control.P604,PHLC191,mutation
f4.PHLC191.TPX.control.P606,PHLC191,RNASeq
f4.PHLC191.TPX.control.P606,PHLC191,CNV
f4.PHLC191.TPX.control.P606,PHLC191,mutation
f4.PHLC191.TPX.control.P607,PHLC191,RNASeq
f4.PHLC191.TPX.control.P607,PHLC191,CNV
f4.PHLC191.TPX.control.P607,PHLC191,mutation
f53.PHLC191.TPX.cisplatin+vinorelbine.P706,PHLC191,RNASeq
f53.PHLC191.TPX.cisplatin+vinorelbine.P706,PHLC191,CNV
f53.PHLC191.TPX.cisplatin+vinorelbine.P706,PHLC191,mutation
f53.PHLC191.TPX.cisplatin+vinorelbine.P705,PHLC191,RNASeq
f53.PHLC191.TPX.cisplatin+vinorelbine.P705,PHLC191,CNV
f53.PHLC191.TPX.cisplatin+vinorelbine.P705,PHLC191,mutation
f53.PHLC191.TPX.control.P704,PHLC191,RNASeq
f53.PHLC191.TPX.control.P704,PHLC191,CNV
f53.PHLC191.TPX.control.P704,PHLC191,mutation
f53.PHLC191.TPX.control.P707,PHLC191,RNASeq
f53.PHLC191.TPX.control.P707,PHLC191,CNV
f53.PHLC191.TPX.control.P707,PHLC191,mutation
f53.PHLC191.TPX.cisplatin+vinorelbine.P702,PHLC191,RNASeq
f53.PHLC191.TPX.cisplatin+vinorelbine.P702,PHLC191,CNV
f53.PHLC191.TPX.cisplatin+vinorelbine.P702,PHLC191,mutation
f53.PHLC191.TPX.control.P701,PHLC191,RNASeq
f53.PHLC191.TPX.control.P701,PHLC191,CNV
f53.PHLC191.TPX.control.P701,PHLC191,mutation
f53.PHLC191.TPX.cisplatin+vinorelbine.P703,PHLC191,RNASeq
f53.PHLC191.TPX.cisplatin+vinorelbine.P703,PHLC191,CNV
f53.PHLC191.TPX.cisplatin+vinorelbine.P703,PHLC191,mutation
f53.PHLC191.TPX.control.P708,PHLC191,RNASeq
f53.PHLC191.TPX.control.P708,PHLC191,CNV
f53.PHLC191.TPX.control.P708,PHLC191,mutation
f53.PHLC191.TPX.control.P712,PHLC191,RNASeq
f53.PHLC191.TPX.control.P712,PHLC191,CNV
f53.PHLC191.TPX.control.P712,PHLC191,mutation
f53.PHLC191.TPX.cisplatin+vinorelbine.P711,PHLC191,RNASeq
f53.PHLC191.TPX.cisplatin+vinorelbine.P711,PHLC191,CNV
f53.PHLC191.TPX.cisplatin+vinorelbine.P711,PHLC191,mutation
f53.PHLC191.TPX.control.P713,PHLC191,RNASeq
f53.PHLC191.TPX.control.P713,PHLC191,CNV
f53.PHLC191.TPX.control.P713,PHLC191,mutation
f53.PHLC191.TPX.control.P714,PHLC191,RNASeq
f53.PHLC191.TPX.control.P714,PHLC191,CNV
f53.PHLC191.TPX.control.P714,PHLC191,mutation
f53.PHLC191.TPX.cisplatin+vinorelbine.P710,PHLC191,RNASeq
f53.PHLC191.TPX.cisplatin+vinorelbine.P710,PHLC191,CNV
f53.PHLC191.TPX.cisplatin+vinorelbine.P710,PHLC191,mutation
f53.PHLC191.TPX.cisplatin+vinorelbine.P709,PHLC191,RNASeq
f53.PHLC191.TPX.cisplatin+vinorelbine.P709,PHLC191,CNV
f53.PHLC191.TPX.cisplatin+vinorelbine.P709,PHLC191,mutation
f85.PHLC191.TPX.paclitaxel.P63,PHLC191,RNASeq
f85.PHLC191.TPX.paclitaxel.P63,PHLC191,CNV
f85.PHLC191.TPX.paclitaxel.P63,PHLC191,mutation
f86.PHLC191.TPX.cisplatin+PF384.P27,PHLC191,RNASeq
f86.PHLC191.TPX.cisplatin+PF384.P27,PHLC191,CNV
f86.PHLC191.TPX.cisplatin+PF384.P27,PHLC191,mutation
f86.PHLC191.TPX.control.P28,PHLC191,RNASeq
f86.PHLC191.TPX.control.P28,PHLC191,CNV
f86.PHLC191.TPX.control.P28,PHLC191,mutation
f86.PHLC191.TPX.control.P26,PHLC191,RNASeq
f86.PHLC191.TPX.control.P26,PHLC191,CNV
f86.PHLC191.TPX.control.P26,PHLC191,mutation
f86.PHLC191.TPX.PF384.P29,PHLC191,RNASeq
f86.PHLC191.TPX.PF384.P29,PHLC191,CNV
f86.PHLC191.TPX.PF384.P29,PHLC191,mutation
f86.PHLC191.TPX.cisplatin+PF384.P32,PHLC191,RNASeq
f86.PHLC191.TPX.cisplatin+PF384.P32,PHLC191,CNV
f86.PHLC191.TPX.cisplatin+PF384.P32,PHLC191,mutation
f86.PHLC191.TPX.control.P8,PHLC191,RNASeq
f86.PHLC191.TPX.control.P8,PHLC191,CNV
f86.PHLC191.TPX.control.P8,PHLC191,mutation
f86.PHLC191.TPX.cisplatin.P31,PHLC191,RNASeq
f86.PHLC191.TPX.cisplatin.P31,PHLC191,CNV
f86.PHLC191.TPX.cisplatin.P31,PHLC191,mutation
f86.PHLC191.TPX.cisplatin+PF384.P2,PHLC191,RNASeq
f86.PHLC191.TPX.cisplatin+PF384.P2,PHLC191,CNV
f86.PHLC191.TPX.cisplatin+PF384.P2,PHLC191,mutation
f86.PHLC191.TPX.control.P20,PHLC191,RNASeq
f86.PHLC191.TPX.control.P20,PHLC191,CNV
f86.PHLC191.TPX.control.P20,PHLC191,mutation
f86.PHLC191.TPX.PF384.P19,PHLC191,RNASeq
f86.PHLC191.TPX.PF384.P19,PHLC191,CNV
f86.PHLC191.TPX.PF384.P19,PHLC191,mutation
f86.PHLC191.TPX.control.P18,PHLC191,RNASeq
f86.PHLC191.TPX.control.P18,PHLC191,CNV
f86.PHLC191.TPX.control.P18,PHLC191,mutation
f86.PHLC191.TPX.PF384.P23,PHLC191,RNASeq
f86.PHLC191.TPX.PF384.P23,PHLC191,CNV
f86.PHLC191.TPX.PF384.P23,PHLC191,mutation
f86.PHLC191.TPX.control.P24,PHLC191,RNASeq
f86.PHLC191.TPX.control.P24,PHLC191,CNV
f86.PHLC191.TPX.control.P24,PHLC191,mutation
f86.PHLC191.TPX.cisplatin.P21,PHLC191,RNASeq
f86.PHLC191.TPX.cisplatin.P21,PHLC191,CNV
f86.PHLC191.TPX.cisplatin.P21,PHLC191,mutation
f86.PHLC191.TPX.cisplatin+PF384.P51,PHLC191,RNASeq
f86.PHLC191.TPX.cisplatin+PF384.P51,PHLC191,CNV
f86.PHLC191.TPX.cisplatin+PF384.P51,PHLC191,mutation
f86.PHLC191.TPX.cisplatin.P50,PHLC191,RNASeq
f86.PHLC191.TPX.cisplatin.P50,PHLC191,CNV
f86.PHLC191.TPX.cisplatin.P50,PHLC191,mutation
f86.PHLC191.TPX.cisplatin.P52,PHLC191,RNASeq
f86.PHLC191.TPX.cisplatin.P52,PHLC191,CNV
f86.PHLC191.TPX.cisplatin.P52,PHLC191,mutation
f86.PHLC191.TPX.cisplatin+PF384.P53,PHLC191,RNASeq
f86.PHLC191.TPX.cisplatin+PF384.P53,PHLC191,CNV
f86.PHLC191.TPX.cisplatin+PF384.P53,PHLC191,mutation
f86.PHLC191.TPX.PF384.P49,PHLC191,RNASeq
f86.PHLC191.TPX.PF384.P49,PHLC191,CNV
f86.PHLC191.TPX.PF384.P49,PHLC191,mutation
f86.PHLC191.TPX.PF384.P48,PHLC191,RNASeq
f86.PHLC191.TPX.PF384.P48,PHLC191,CNV
f86.PHLC191.TPX.PF384.P48,PHLC191,mutation
f86.PHLC191.TPX.control.P5,PHLC191,RNASeq
f86.PHLC191.TPX.control.P5,PHLC191,CNV
f86.PHLC191.TPX.control.P5,PHLC191,mutation
f86.PHLC191.TPX.cisplatin+PF384.P54,PHLC191,RNASeq
f86.PHLC191.TPX.cisplatin+PF384.P54,PHLC191,CNV
f86.PHLC191.TPX.cisplatin+PF384.P54,PHLC191,mutation
f86.PHLC191.TPX.cisplatin+PF384.P59,PHLC191,RNASeq
f86.PHLC191.TPX.cisplatin+PF384.P59,PHLC191,CNV
f86.PHLC191.TPX.cisplatin+PF384.P59,PHLC191,mutation
f86.PHLC191.TPX.PF384.P58,PHLC191,RNASeq
f86.PHLC191.TPX.PF384.P58,PHLC191,CNV
f86.PHLC191.TPX.PF384.P58,PHLC191,mutation
f86.PHLC191.TPX.cisplatin.P57,PHLC191,RNASeq
f86.PHLC191.TPX.cisplatin.P57,PHLC191,CNV
f86.PHLC191.TPX.cisplatin.P57,PHLC191,mutation
f86.PHLC191.TPX.cisplatin.P60,PHLC191,RNASeq
f86.PHLC191.TPX.cisplatin.P60,PHLC191,CNV
f86.PHLC191.TPX.cisplatin.P60,PHLC191,mutation
f86.PHLC191.TPX.control.P55,PHLC191,RNASeq
f86.PHLC191.TPX.control.P55,PHLC191,CNV
f86.PHLC191.TPX.control.P55,PHLC191,mutation
f86.PHLC191.TPX.PF384.P56,PHLC191,RNASeq
f86.PHLC191.TPX.PF384.P56,PHLC191,CNV
f86.PHLC191.TPX.PF384.P56,PHLC191,mutation
f85.PHLC191.TPX.paclitaxel.P77,PHLC191,RNASeq
f85.PHLC191.TPX.paclitaxel.P77,PHLC191,CNV
f85.PHLC191.TPX.paclitaxel.P77,PHLC191,mutation
f85.PHLC191.TPX.control.P78,PHLC191,RNASeq
f85.PHLC191.TPX.control.P78,PHLC191,CNV
f85.PHLC191.TPX.control.P78,PHLC191,mutation
f85.PHLC191.TPX.paclitaxel.P76,PHLC191,RNASeq
f85.PHLC191.TPX.paclitaxel.P76,PHLC191,CNV
f85.PHLC191.TPX.paclitaxel.P76,PHLC191,mutation
f85.PHLC191.TPX.dacomitinib.P75,PHLC191,RNASeq
f85.PHLC191.TPX.dacomitinib.P75,PHLC191,CNV
f85.PHLC191.TPX.dacomitinib.P75,PHLC191,mutation
f85.PHLC191.TPX.dacomitinib.P80,PHLC191,RNASeq
f85.PHLC191.TPX.dacomitinib.P80,PHLC191,CNV
f85.PHLC191.TPX.dacomitinib.P80,PHLC191,mutation
f85.PHLC191.TPX.control.P81,PHLC191,RNASeq
f85.PHLC191.TPX.control.P81,PHLC191,CNV
f85.PHLC191.TPX.control.P81,PHLC191,mutation
f85.PHLC191.TPX.dacomitinib+PF502.P8,PHLC191,RNASeq
f85.PHLC191.TPX.dacomitinib+PF502.P8,PHLC191,CNV
f85.PHLC191.TPX.dacomitinib+PF502.P8,PHLC191,mutation
f85.PHLC191.TPX.PF502.P79,PHLC191,RNASeq
f85.PHLC191.TPX.PF502.P79,PHLC191,CNV
f85.PHLC191.TPX.PF502.P79,PHLC191,mutation
f85.PHLC191.TPX.dacomitinib.P74,PHLC191,RNASeq
f85.PHLC191.TPX.dacomitinib.P74,PHLC191,CNV
f85.PHLC191.TPX.dacomitinib.P74,PHLC191,mutation
f85.PHLC191.TPX.dacomitinib.P65,PHLC191,RNASeq
f85.PHLC191.TPX.dacomitinib.P65,PHLC191,CNV
f85.PHLC191.TPX.dacomitinib.P65,PHLC191,mutation
f85.PHLC191.TPX.PF502.P67,PHLC191,RNASeq
f85.PHLC191.TPX.PF502.P67,PHLC191,CNV
f85.PHLC191.TPX.PF502.P67,PHLC191,mutation
f85.PHLC191.TPX.dacomitinib+PF502.P68,PHLC191,RNASeq
f85.PHLC191.TPX.dacomitinib+PF502.P68,PHLC191,CNV
f85.PHLC191.TPX.dacomitinib+PF502.P68,PHLC191,mutation
f85.PHLC191.TPX.paclitaxel+PF502.P64,PHLC191,RNASeq
f85.PHLC191.TPX.paclitaxel+PF502.P64,PHLC191,CNV
f85.PHLC191.TPX.paclitaxel+PF502.P64,PHLC191,mutation
f85.PHLC191.TPX.control.P73,PHLC191,RNASeq
f85.PHLC191.TPX.control.P73,PHLC191,CNV
f85.PHLC191.TPX.control.P73,PHLC191,mutation
f85.PHLC191.TPX.control.P71,PHLC191,RNASeq
f85.PHLC191.TPX.control.P71,PHLC191,CNV
f85.PHLC191.TPX.control.P71,PHLC191,mutation
f85.PHLC191.TPX.paclitaxel+PF502.P7,PHLC191,RNASeq
f85.PHLC191.TPX.paclitaxel+PF502.P7,PHLC191,CNV
f85.PHLC191.TPX.paclitaxel+PF502.P7,PHLC191,mutation
f85.PHLC191.TPX.paclitaxel.P82,PHLC191,RNASeq
f85.PHLC191.TPX.paclitaxel.P82,PHLC191,CNV
f85.PHLC191.TPX.paclitaxel.P82,PHLC191,mutation
f86.PHLC191.TPX.cisplatin.P13,PHLC191,RNASeq
f86.PHLC191.TPX.cisplatin.P13,PHLC191,CNV
f86.PHLC191.TPX.cisplatin.P13,PHLC191,mutation
f86.PHLC191.TPX.cisplatin.P14,PHLC191,RNASeq
f86.PHLC191.TPX.cisplatin.P14,PHLC191,CNV
f86.PHLC191.TPX.cisplatin.P14,PHLC191,mutation
f86.PHLC191.TPX.cisplatin.P12,PHLC191,RNASeq
f86.PHLC191.TPX.cisplatin.P12,PHLC191,CNV
f86.PHLC191.TPX.cisplatin.P12,PHLC191,mutation
f86.PHLC191.TPX.cisplatin+PF384.P11,PHLC191,RNASeq
f86.PHLC191.TPX.cisplatin+PF384.P11,PHLC191,CNV
f86.PHLC191.TPX.cisplatin+PF384.P11,PHLC191,mutation
f86.PHLC191.TPX.cisplatin+PF384.P15,PHLC191,RNASeq
f86.PHLC191.TPX.cisplatin+PF384.P15,PHLC191,CNV
f86.PHLC191.TPX.cisplatin+PF384.P15,PHLC191,mutation
f86.PHLC191.TPX.cisplatin.P16,PHLC191,RNASeq
f86.PHLC191.TPX.cisplatin.P16,PHLC191,CNV
f86.PHLC191.TPX.cisplatin.P16,PHLC191,mutation
f86.PHLC191.TPX.PF384.P17,PHLC191,RNASeq
f86.PHLC191.TPX.PF384.P17,PHLC191,CNV
f86.PHLC191.TPX.PF384.P17,PHLC191,mutation
f85.PHLC191.TPX.dacomitinib+PF502.P84,PHLC191,RNASeq
f85.PHLC191.TPX.dacomitinib+PF502.P84,PHLC191,CNV
f85.PHLC191.TPX.dacomitinib+PF502.P84,PHLC191,mutation
f85.PHLC191.TPX.dacomitinib.P85,PHLC191,RNASeq
f85.PHLC191.TPX.dacomitinib.P85,PHLC191,CNV
f85.PHLC191.TPX.dacomitinib.P85,PHLC191,mutation
f85.PHLC191.TPX.PF502.P83,PHLC191,RNASeq
f85.PHLC191.TPX.PF502.P83,PHLC191,CNV
f85.PHLC191.TPX.PF502.P83,PHLC191,mutation
f85.PHLC191.TPX.dacomitinib+PF502.P86,PHLC191,RNASeq
f85.PHLC191.TPX.dacomitinib+PF502.P86,PHLC191,CNV
f85.PHLC191.TPX.dacomitinib+PF502.P86,PHLC191,mutation
f85.PHLC191.TPX.dacomitinib.P88,PHLC191,RNASeq
f85.PHLC191.TPX.dacomitinib.P88,PHLC191,CNV
f85.PHLC191.TPX.dacomitinib.P88,PHLC191,mutation
f85.PHLC191.TPX.paclitaxel.P9,PHLC191,RNASeq
f85.PHLC191.TPX.paclitaxel.P9,PHLC191,CNV
f85.PHLC191.TPX.paclitaxel.P9,PHLC191,mutation
f85.PHLC191.TPX.PF502.P87,PHLC191,RNASeq
f85.PHLC191.TPX.PF502.P87,PHLC191,CNV
f85.PHLC191.TPX.PF502.P87,PHLC191,mutation
f29.PHLC192.TPX.dacomitinib.P1031,PHLC192,RNASeq
f29.PHLC192.TPX.dacomitinib.P1031,PHLC192,CNV
f29.PHLC192.TPX.dacomitinib.P1031,PHLC192,mutation
f29.PHLC192.TPX.crizotinib.P1009,PHLC192,RNASeq
f29.PHLC192.TPX.crizotinib.P1009,PHLC192,CNV
f29.PHLC192.TPX.crizotinib.P1009,PHLC192,mutation
f29.PHLC192.TPX.control.P1010,PHLC192,RNASeq
f29.PHLC192.TPX.control.P1010,PHLC192,CNV
f29.PHLC192.TPX.control.P1010,PHLC192,mutation
f29.PHLC192.TPX.afatinib.P1008,PHLC192,RNASeq
f29.PHLC192.TPX.afatinib.P1008,PHLC192,CNV
f29.PHLC192.TPX.afatinib.P1008,PHLC192,mutation
f29.PHLC192.TPX.cetuximab.P1011,PHLC192,RNASeq
f29.PHLC192.TPX.cetuximab.P1011,PHLC192,CNV
f29.PHLC192.TPX.cetuximab.P1011,PHLC192,mutation
f29.PHLC192.TPX.erlotinib.P1006,PHLC192,RNASeq
f29.PHLC192.TPX.erlotinib.P1006,PHLC192,CNV
f29.PHLC192.TPX.erlotinib.P1006,PHLC192,mutation
f29.PHLC192.TPX.control.P1005,PHLC192,RNASeq
f29.PHLC192.TPX.control.P1005,PHLC192,CNV
f29.PHLC192.TPX.control.P1005,PHLC192,mutation
f29.PHLC192.TPX.control.P1007,PHLC192,RNASeq
f29.PHLC192.TPX.control.P1007,PHLC192,CNV
f29.PHLC192.TPX.control.P1007,PHLC192,mutation
f29.PHLC192.TPX.dacomitinib.P1014,PHLC192,RNASeq
f29.PHLC192.TPX.dacomitinib.P1014,PHLC192,CNV
f29.PHLC192.TPX.dacomitinib.P1014,PHLC192,mutation
f29.PHLC192.TPX.dacomitinib.P1015,PHLC192,RNASeq
f29.PHLC192.TPX.dacomitinib.P1015,PHLC192,CNV
f29.PHLC192.TPX.dacomitinib.P1015,PHLC192,mutation
f29.PHLC192.TPX.dacomitinib.P1016,PHLC192,RNASeq
f29.PHLC192.TPX.dacomitinib.P1016,PHLC192,CNV
f29.PHLC192.TPX.dacomitinib.P1016,PHLC192,mutation
f29.PHLC192.TPX.control.P1017,PHLC192,RNASeq
f29.PHLC192.TPX.control.P1017,PHLC192,CNV
f29.PHLC192.TPX.control.P1017,PHLC192,mutation
f29.PHLC192.TPX.cetuximab.P1013,PHLC192,RNASeq
f29.PHLC192.TPX.cetuximab.P1013,PHLC192,CNV
f29.PHLC192.TPX.cetuximab.P1013,PHLC192,mutation
f29.PHLC192.TPX.cetuximab.P1004,PHLC192,RNASeq
f29.PHLC192.TPX.cetuximab.P1004,PHLC192,CNV
f29.PHLC192.TPX.cetuximab.P1004,PHLC192,mutation
f29.PHLC192.TPX.control.P1012,PHLC192,RNASeq
f29.PHLC192.TPX.control.P1012,PHLC192,CNV
f29.PHLC192.TPX.control.P1012,PHLC192,mutation
f28.PHLC192.TPX.control.P807,PHLC192,RNASeq
f28.PHLC192.TPX.control.P807,PHLC192,CNV
f28.PHLC192.TPX.control.P807,PHLC192,mutation
f28.PHLC192.TPX.erlotinib.P808,PHLC192,RNASeq
f28.PHLC192.TPX.erlotinib.P808,PHLC192,CNV
f28.PHLC192.TPX.erlotinib.P808,PHLC192,mutation
f28.PHLC192.TPX.control.P809,PHLC192,RNASeq
f28.PHLC192.TPX.control.P809,PHLC192,CNV
f28.PHLC192.TPX.control.P809,PHLC192,mutation
f28.PHLC192.TPX.erlotinib.P810,PHLC192,RNASeq
f28.PHLC192.TPX.erlotinib.P810,PHLC192,CNV
f28.PHLC192.TPX.erlotinib.P810,PHLC192,mutation
f28.PHLC192.TPX.control.P806,PHLC192,RNASeq
f28.PHLC192.TPX.control.P806,PHLC192,CNV
f28.PHLC192.TPX.control.P806,PHLC192,mutation
f28.PHLC192.TPX.erlotinib.P804,PHLC192,RNASeq
f28.PHLC192.TPX.erlotinib.P804,PHLC192,CNV
f28.PHLC192.TPX.erlotinib.P804,PHLC192,mutation
f28.PHLC192.TPX.erlotinib.P805,PHLC192,RNASeq
f28.PHLC192.TPX.erlotinib.P805,PHLC192,CNV
f28.PHLC192.TPX.erlotinib.P805,PHLC192,mutation
f28.PHLC192.TPX.control.P803,PHLC192,RNASeq
f28.PHLC192.TPX.control.P803,PHLC192,CNV
f28.PHLC192.TPX.control.P803,PHLC192,mutation
f29.PHLC192.TPX.afatinib.P1002,PHLC192,RNASeq
f29.PHLC192.TPX.afatinib.P1002,PHLC192,CNV
f29.PHLC192.TPX.afatinib.P1002,PHLC192,mutation
f29.PHLC192.TPX.afatinib.P1003,PHLC192,RNASeq
f29.PHLC192.TPX.afatinib.P1003,PHLC192,CNV
f29.PHLC192.TPX.afatinib.P1003,PHLC192,mutation
f28.PHLC192.TPX.erlotinib.P811,PHLC192,RNASeq
f28.PHLC192.TPX.erlotinib.P811,PHLC192,CNV
f28.PHLC192.TPX.erlotinib.P811,PHLC192,mutation
f28.PHLC192.TPX.control.P812,PHLC192,RNASeq
f28.PHLC192.TPX.control.P812,PHLC192,CNV
f28.PHLC192.TPX.control.P812,PHLC192,mutation
f29.PHLC192.TPX.erlotinib+crizotinib.P1001,PHLC192,RNASeq
f29.PHLC192.TPX.erlotinib+crizotinib.P1001,PHLC192,CNV
